longitude	frequency power [Hz]	spectral density [dB/Hz]	doppler
 024	1420353750.0	2.81391	999262522.9024569
 024	1420357750.0	2.73468	999265337.0254143
 024	1420361750.0	2.67497	999268151.1483718
 024	1420365750.0	2.61141	999270965.2713293
 024	1420369750.0	2.59056	999273779.3942868
 024	1420373750.0	2.5493799999999998	999276593.5172442
 024	1420377750.0	2.52011	999279407.6402017
 024	1420381750.0	2.50446	999282221.7631592
 024	1420385750.0	2.5078400000000003	999285035.8861166
 024	1420025750.0	2.48342	999031764.8199439
 024	1420057750.0	2.4962299999999997	999054277.8036038
 024	1420145750.0	2.6067	999116188.5086682
 024	1419929750.0	2.45264	998964225.8689646
 024	1420805750.0	2.46841	999580518.7966515
 024	1420293750.0	2.8252200000000003	999220311.0580947
 024	1420277750.0	2.7939	999209054.5662649
 024	1420265750.0	2.76437	999200612.1973925
 024	1420221750.0	2.6663900000000003	999169656.8448602
 024	1420157750.0	2.62655	999124630.8775406
 024	1420217750.0	2.66332	999166842.7219027
 024	1420165750.0	2.61879	999130259.1234555
 024	1420169750.0	2.60887	999133073.246413
 024	1420173750.0	2.63049	999135887.3693705
 024	1420177750.0	2.61836	999138701.4923279
 024	1420181750.0	2.61908	999141515.6152854
 024	1420185750.0	2.6141400000000004	999144329.7382429
 024	1420189750.0	2.63109	999147143.8612005
 024	1420193750.0	2.60996	999149957.9841579
 024	1420197750.0	2.60994	999152772.1071154
 024	1420201750.0	2.62984	999155586.2300729
 024	1420269750.0	2.7656400000000003	999203426.3203499
 024	1419973750.0	2.46298	998995181.2214968
 024	1420393750.0	2.4824	999290664.1320316
 024	1419413750.0	2.3413	998601204.0074503
 024	1420289750.0	2.83727	999217496.9351373
 024	1420225750.0	2.6987099999999997	999172470.9678177
 024	1420229750.0	2.71434	999175285.0907751
 024	1420233750.0	2.7100400000000002	999178099.2137326
 024	1420237750.0	2.74931	999180913.3366901
 024	1420241750.0	2.73276	999183727.4596475
 024	1420245750.0	2.74523	999186541.582605
 024	1420249750.0	2.7806	999189355.7055625
 024	1420253750.0	2.75054	999192169.8285199
 024	1420257750.0	2.75759	999194983.9514774
 024	1420261750.0	2.76474	999197798.074435
 024	1420273750.0	2.75362	999206240.4433074
 024	1420061750.0	2.50242	999057091.9265612
 024	1420077750.0	2.51803	999068348.4183911
 024	1419789750.0	2.2379700000000002	998865731.5654529
 024	1419661750.0	2.11795	998775679.6308138
 024	1419561750.0	2.09468	998705326.5568769
 024	1419617750.0	2.09478	998744724.2782816
 024	1419569750.0	2.09058	998710954.8027918
 024	1419621750.0	2.1084099999999997	998747538.401239
 024	1419625750.0	2.10043	998750352.5241965
 024	1419581750.0	2.1109	998719397.1716642
 024	1419633750.0	2.11145	998755980.7701114
 024	1419593750.0	2.09254	998727839.5405368
 024	1419637750.0	2.11223	998758794.8930689
 024	1419641750.0	2.10863	998761609.0160264
 024	1419601750.0	2.0644	998733467.7864517
 024	1419645750.0	2.10865	998764423.1389838
 024	1419537750.0	2.10257	998688441.8191321
 024	1419609750.0	2.08879	998739096.0323666
 024	1419525750.0	2.12295	998679999.4502597
 024	1419529750.0	2.11557	998682813.5732172
 024	1419469750.0	2.22953	998640601.728855
 024	1419553750.0	2.09427	998699698.310962
 024	1419557750.0	2.10807	998702512.4339194
 024	1419565750.0	2.0983	998708140.6798344
 024	1419517750.0	2.1182	998674371.2043447
 024	1419573750.0	2.08662	998713768.9257493
 024	1419577750.0	2.1017	998716583.0487068
 024	1419585750.0	2.09196	998722211.2946218
 024	1419589750.0	2.10383	998725025.4175793
 024	1419597750.0	2.08633	998730653.6634942
 024	1419549750.0	2.09815	998696884.1880045
 024	1419653750.0	2.1261	998770051.3848988
 024	1419521750.0	2.11479	998677185.3273022
 024	1419489750.0	2.16656	998654672.3436424
 024	1419669750.0	2.10935	998781307.8767288
 024	1419781750.0	2.21745	998860103.319538
 024	1419441750.0	2.2837400000000003	998620902.8681527
 024	1419461750.0	2.25489	998634973.4829401
 024	1419465750.0	2.24226	998637787.6058975
 024	1419453750.0	2.27012	998629345.2370251
 024	1419437750.0	2.29933	998618088.7451953
 024	1419473750.0	2.20703	998643415.8518125
 024	1419545750.0	2.09091	998694070.065047
 024	1419425750.0	2.33874	998609646.3763227
 024	1419433750.0	2.32197	998615274.6222377
 024	1419429750.0	2.33224	998612460.4992802
 024	1419449750.0	2.27299	998626531.1140677
 024	1419457750.0	2.2732200000000002	998632159.3599826
 024	1419497750.0	2.15885	998660300.5895573
 024	1419493750.0	2.1662	998657486.4665998
 024	1419445750.0	2.28615	998623716.9911102
 024	1419509750.0	2.13075	998668742.9584297
 024	1419505750.0	2.14457	998665928.8354722
 024	1419649750.0	2.10656	998767237.2619413
 024	1419513750.0	2.12698	998671557.0813873
 024	1419421750.0	2.32825	998606832.2533653
 024	1420397750.0	2.49056	999293478.254989
 024	1419905750.0	2.42151	998947341.1312197
 024	1419477750.0	2.21742	998646229.97477
 024	1419481750.0	2.1984	998649044.0977274
 024	1419485750.0	2.1865099999999997	998651858.2206849
 024	1419501750.0	2.13803	998663114.7125148
 024	1419605750.0	2.09519	998736281.9094092
 024	1419613750.0	2.09748	998741910.1553241
 024	1419665750.0	2.11942	998778493.7537713
 024	1420401750.0	2.47549	999296292.3779465
 024	1419801750.0	2.24093	998874173.9343253
 024	1419805750.0	2.25274	998876988.0572828
 024	1419809750.0	2.26052	998879802.1802403
 024	1419813750.0	2.26381	998882616.3031979
 024	1419817750.0	2.2822299999999998	998885430.4261553
 024	1419821750.0	2.28848	998888244.5491128
 024	1419825750.0	2.3023599999999997	998891058.6720703
 024	1419829750.0	2.32992	998893872.7950277
 024	1419833750.0	2.31414	998896686.9179852
 024	1419837750.0	2.33138	998899501.0409427
 024	1419841750.0	2.3380099999999997	998902315.1639001
 024	1419845750.0	2.36099	998905129.2868576
 024	1419849750.0	2.36157	998907943.4098151
 024	1419853750.0	2.3778200000000003	998910757.5327725
 024	1419857750.0	2.36868	998913571.65573
 024	1419861750.0	2.38191	998916385.7786875
 024	1419865750.0	2.39948	998919199.901645
 024	1419869750.0	2.39006	998922014.0246024
 024	1419873750.0	2.40577	998924828.1475599
 024	1419877750.0	2.41573	998927642.2705173
 024	1419881750.0	2.40423	998930456.3934748
 024	1419885750.0	2.42398	998933270.5164324
 024	1419889750.0	2.42767	998936084.6393899
 024	1419893750.0	2.41319	998938898.7623473
 024	1419897750.0	2.4245900000000002	998941712.8853048
 024	1420081750.0	2.53543	999071162.5413486
 024	1419417750.0	2.3367	998604018.1304078
 024	1419533750.0	2.11564	998685627.6961746
 024	1420897750.0	2.44339	999645243.6246734
 024	1420901750.0	2.45243	999648057.7476308
 024	1419777750.0	2.18686	998857289.1965805
 024	1419673750.0	2.12372	998784121.9996862
 024	1419677750.0	2.11727	998786936.1226437
 024	1419681750.0	2.13783	998789750.2456012
 024	1419685750.0	2.13326	998792564.3685586
 024	1419689750.0	2.1569	998795378.4915161
 024	1419693750.0	2.15064	998798192.6144736
 024	1419697750.0	2.14744	998801006.737431
 024	1419701750.0	2.13483	998803820.8603885
 024	1419705750.0	2.14742	998806634.983346
 024	1419709750.0	2.14533	998809449.1063035
 024	1419713750.0	2.14548	998812263.2292609
 024	1419657750.0	2.1158	998772865.5078562
 024	1420073750.0	2.51772	999065534.2954336
 024	1419729750.0	2.1514900000000003	998823519.7210908
 024	1419725750.0	2.16035	998820705.5981333
 024	1419733750.0	2.1691599999999998	998826333.8440483
 024	1419737750.0	2.14803	998829147.9670058
 024	1419741750.0	2.1703799999999998	998831962.0899633
 024	1419745750.0	2.1773700000000002	998834776.2129208
 024	1419749750.0	2.1686400000000003	998837590.3358783
 024	1419753750.0	2.16387	998840404.4588357
 024	1419757750.0	2.16628	998843218.5817932
 024	1419761750.0	2.16522	998846032.7047507
 024	1419765750.0	2.17398	998848846.8277081
 024	1419769750.0	2.19428	998851660.9506656
 024	1419773750.0	2.1995299999999998	998854475.0736231
 024	1419721750.0	2.15407	998817891.4751759
 024	1419785750.0	2.20819	998862917.4424955
 024	1419629750.0	2.11197	998753166.647154
 024	1419977750.0	2.45624	998997995.3444543
 024	1420533750.0	2.5548599999999997	999389158.4355432
 024	1421037750.0	2.46958	999743737.928185
 024	1421325750.0	2.44315	999946354.7811232
 024	1420405750.0	2.47486	999299106.500904
 024	1421165750.0	2.4988200000000003	999833789.8628242
 024	1421057750.0	2.48794	999757808.5429723
 024	1421061750.0	2.47946	999760622.6659298
 024	1421065750.0	2.47117	999763436.7888873
 024	1421069750.0	2.4824900000000003	999766250.9118447
 024	1421073750.0	2.49635	999769065.0348022
 024	1421077750.0	2.50487	999771879.1577597
 024	1421081750.0	2.48659	999774693.2807171
 024	1421085750.0	2.48329	999777507.4036746
 024	1421089750.0	2.48332	999780321.5266322
 024	1421093750.0	2.48084	999783135.6495897
 024	1421097750.0	2.48138	999785949.7725471
 024	1421101750.0	2.48996	999788763.8955046
 024	1421105750.0	2.4859999999999998	999791578.0184621
 024	1421109750.0	2.48549	999794392.1414195
 024	1421113750.0	2.4697400000000003	999797206.264377
 024	1421117750.0	2.48394	999800020.3873345
 024	1421121750.0	2.48007	999802834.5102919
 024	1421125750.0	2.4723900000000003	999805648.6332494
 024	1421129750.0	2.4832400000000003	999808462.7562069
 024	1421133750.0	2.47578	999811276.8791643
 024	1421137750.0	2.49513	999814091.0021218
 024	1421141750.0	2.49163	999816905.1250793
 024	1421145750.0	2.48295	999819719.2480367
 024	1420925750.0	2.4642	999664942.4853756
 024	1419793750.0	2.2267799999999998	998868545.6884104
 024	1420929750.0	2.45897	999667756.6083331
 024	1421049750.0	2.4787	999752180.2970574
 024	1420937750.0	2.4576700000000002	999673384.8542482
 024	1420941750.0	2.4584799999999998	999676198.9772056
 024	1420945750.0	2.4578900000000004	999679013.1001631
 024	1420949750.0	2.43642	999681827.2231206
 024	1420953750.0	2.45202	999684641.346078
 024	1420957750.0	2.4634	999687455.4690355
 024	1420961750.0	2.4666799999999998	999690269.591993
 024	1420965750.0	2.4731099999999997	999693083.7149504
 024	1420969750.0	2.46603	999695897.8379079
 024	1420973750.0	2.4756400000000003	999698711.9608654
 024	1421161750.0	2.49273	999830975.7398666
 024	1420977750.0	2.4618599999999997	999701526.0838228
 024	1420917750.0	2.45174	999659314.2394607
 024	1420993750.0	2.45858	999712782.5756527
 024	1420985750.0	2.4548	999707154.3297378
 024	1420997750.0	2.45928	999715596.6986102
 024	1421001750.0	2.47702	999718410.8215677
 024	1421005750.0	2.46181	999721224.9445251
 024	1421009750.0	2.4711	999724039.0674826
 024	1421013750.0	2.48015	999726853.1904402
 024	1421017750.0	2.47241	999729667.3133976
 024	1421021750.0	2.46221	999732481.4363551
 024	1421029750.0	2.47797	999738109.68227
 024	1421153750.0	2.47072	999825347.4939517
 024	1421157750.0	2.46588	999828161.6169091
 024	1421293750.0	2.4752099999999997	999923841.7974633
 024	1421025750.0	2.46217	999735295.5593126
 024	1420933750.0	2.4779400000000003	999670570.7312906
 024	1421149750.0	2.4918299999999998	999822533.3709942
 024	1420913750.0	2.44887	999656500.1165032
 024	1421341750.0	2.4445799999999998	999957611.272953
 024	1421281750.0	2.46543	999915399.4285909
 024	1420541750.0	2.54752	999394786.6814581
 024	1421361750.0	2.4058200000000003	999971681.8877404
 024	1421309750.0	2.45213	999935098.2892932
 024	1421345750.0	2.42968	999960425.3959105
 024	1420909750.0	2.4457400000000002	999653685.9935458
 024	1421349750.0	2.42477	999963239.518868
 024	1421277750.0	2.48236	999912585.3056334
 024	1421329750.0	2.41974	999949168.9040806
 024	1421301750.0	2.4580900000000003	999929470.0433782
 024	1421313750.0	2.45764	999937912.4122508
 024	1421321750.0	2.45871	999943540.6581657
 024	1421333750.0	2.43234	999951983.0270381
 024	1421337750.0	2.42326	999954797.1499956
 024	1421353750.0	2.41038	999966053.6418254
 024	1421305750.0	2.46635	999932284.1663357
 024	1421377750.0	2.39468	999982938.3795702
 024	1421381750.0	2.4007400000000003	999985752.5025277
 024	1421393750.0	2.37564	999994194.8714002
 024	1421357750.0	2.4053400000000003	999968867.7647829
 024	1421369750.0	2.4129400000000003	999977310.1336553
 024	1419541750.0	2.10158	998691255.9420896
 024	1419409750.0	2.3264	998598389.8844929
 024	1421373750.0	2.4126	999980124.2566128
 024	1421217750.0	2.47777	999870373.4612713
 024	1421033750.0	2.46592	999740923.8052275
 024	1421289750.0	2.46466	999921027.6745058
 024	1421273750.0	2.46726	999909771.182676
 024	1420921750.0	2.4572700000000003	999662128.3624182
 024	1421053750.0	2.47487	999754994.4200149
 024	1421213750.0	2.48818	999867559.3383138
 024	1421209750.0	2.48237	999864745.2153563
 024	1421225750.0	2.4921599999999997	999876001.7071862
 024	1420981750.0	2.45214	999704340.2067803
 024	1421297750.0	2.45975	999926655.9204208
 024	1421173750.0	2.4797700000000003	999839418.1087391
 024	1421177750.0	2.49131	999842232.2316966
 024	1421181750.0	2.47325	999845046.3546541
 024	1421185750.0	2.4858700000000002	999847860.4776115
 024	1421189750.0	2.48258	999850674.600569
 024	1421193750.0	2.4785	999853488.7235265
 024	1421197750.0	2.4845	999856302.846484
 024	1421201750.0	2.50058	999859116.9694414
 024	1421205750.0	2.47933	999861931.0923989
 024	1421229750.0	2.4922	999878815.8301437
 024	1420989750.0	2.4701299999999997	999709968.4526953
 024	1421269750.0	2.4584200000000003	999906957.0597185
 024	1420469750.0	2.52929	999344132.4682236
 024	1421169750.0	2.46959	999836603.9857817
 024	1421045750.0	2.47344	999749366.1740999
 024	1421233750.0	2.48618	999881629.9531012
 024	1421237750.0	2.47532	999884444.0760587
 024	1421241750.0	2.48733	999887258.1990162
 024	1421245750.0	2.48582	999890072.3219737
 024	1421249750.0	2.48494	999892886.4449311
 024	1421253750.0	2.47327	999895700.5678886
 024	1421257750.0	2.46135	999898514.6908461
 024	1421261750.0	2.47683	999901328.8138036
 024	1421265750.0	2.47245	999904142.936761
 024	1421221750.0	2.4854	999873187.5842288
 024	1421389750.0	2.40652	999991380.7484428
 024	1421317750.0	2.44601	999940726.5352082
 024	1420477750.0	2.5438400000000003	999349760.7141385
 024	1420549750.0	2.55081	999400414.927373
 024	1420553750.0	2.54441	999403229.0503305
 024	1420557750.0	2.5209799999999998	999406043.173288
 024	1420561750.0	2.5262599999999997	999408857.2962456
 024	1420565750.0	2.51517	999411671.419203
 024	1420569750.0	2.50299	999414485.5421605
 024	1420573750.0	2.49416	999417299.665118
 024	1420577750.0	2.4788900000000003	999420113.7880754
 024	1420581750.0	2.4647	999422927.9110329
 024	1420585750.0	2.46621	999425742.0339904
 024	1420589750.0	2.47855	999428556.1569479
 024	1420593750.0	2.44904	999431370.2799053
 024	1420597750.0	2.4432	999434184.4028628
 024	1420601750.0	2.4316400000000002	999436998.5258203
 024	1420605750.0	2.4396299999999997	999439812.6487777
 024	1420609750.0	2.44342	999442626.7717352
 024	1420613750.0	2.4382099999999998	999445440.8946927
 024	1420617750.0	2.4335299999999997	999448255.0176501
 024	1420621750.0	2.42639	999451069.1406076
 024	1420625750.0	2.40952	999453883.2635651
 024	1420629750.0	2.4154299999999997	999456697.3865225
 024	1420633750.0	2.4142900000000003	999459511.50948
 024	1420637750.0	2.41018	999462325.6324376
 024	1420641750.0	2.40574	999465139.755395
 024	1420645750.0	2.40192	999467953.8783525
 024	1420653750.0	2.40367	999473582.1242675
 024	1421365750.0	2.38909	999974496.0106978
 024	1420413750.0	2.4653400000000003	999304734.746819
 024	1421041750.0	2.4882	999746552.0511425
 024	1420821750.0	2.41589	999591775.2884814
 024	1421285750.0	2.47338	999918213.5515484
 024	1420681750.0	2.39623	999493280.9849697
 024	1420421750.0	2.47918	999310362.992734
 024	1420425750.0	2.4706099999999998	999313177.1156914
 024	1420429750.0	2.48093	999315991.2386489
 024	1420433750.0	2.48653	999318805.3616064
 024	1420437750.0	2.47943	999321619.4845638
 024	1420441750.0	2.49079	999324433.6075213
 024	1420445750.0	2.49021	999327247.7304788
 024	1420449750.0	2.48997	999330061.8534362
 024	1420453750.0	2.49974	999332875.9763937
 024	1420457750.0	2.5029	999335690.0993512
 024	1420461750.0	2.49951	999338504.2223086
 024	1420465750.0	2.5222599999999997	999341318.3452661
 024	1420537750.0	2.5657200000000002	999391972.5585006
 024	1420789750.0	2.41965	999569262.3048216
 024	1420037750.0	2.47927	999040207.1888164
 024	1420481750.0	2.54961	999352574.837096
 024	1420485750.0	2.56205	999355388.9600534
 024	1420489750.0	2.56616	999358203.083011
 024	1420493750.0	2.56878	999361017.2059685
 024	1420497750.0	2.59227	999363831.328926
 024	1420501750.0	2.57923	999366645.4518834
 024	1420505750.0	2.60731	999369459.5748409
 024	1420509750.0	2.59994	999372273.6977984
 024	1420513750.0	2.5821400000000003	999375087.8207558
 024	1420517750.0	2.58365	999377901.9437133
 024	1420525750.0	2.57785	999383530.1896282
 024	1420649750.0	2.41485	999470768.00131
 024	1419901750.0	2.41771	998944527.0082623
 024	1420697750.0	2.40904	999504537.4767996
 024	1420473750.0	2.53119	999346946.591181
 024	1420705750.0	2.41257	999510165.7227145
 024	1420853750.0	2.43443	999614288.2721411
 024	1420797750.0	2.44351	999574890.5507365
 024	1420861750.0	2.44774	999619916.518056
 024	1420869750.0	2.45663	999625544.7639711
 024	1420873750.0	2.43558	999628358.8869286
 024	1420673750.0	2.4024	999487652.7390548
 024	1420881750.0	2.43986	999633987.1328435
 024	1420889750.0	2.45185	999639615.3787584
 024	1420893750.0	2.44188	999642429.5017159
 024	1420781750.0	2.43359	999563634.0589066
 024	1420777750.0	2.43249	999560819.9359491
 024	1420661750.0	2.4088700000000003	999479210.3701824
 024	1420801750.0	2.43824	999577704.673694
 024	1420849750.0	2.44746	999611474.1491836
 024	1420809750.0	2.4379299999999997	999583332.919609
 024	1420813750.0	2.43418	999586147.0425664
 024	1420857750.0	2.43542	999617102.3950986
 024	1420817750.0	2.42873	999588961.1655239
 024	1420865750.0	2.4521900000000003	999622730.6410136
 024	1420825750.0	2.4306900000000002	999594589.4114388
 024	1420829750.0	2.42834	999597403.5343963
 024	1420877750.0	2.44116	999631173.009886
 024	1420833750.0	2.4559	999600217.6573538
 024	1420837750.0	2.4415	999603031.7803112
 024	1420885750.0	2.4609799999999997	999636801.255801
 024	1420841750.0	2.43195	999605845.9032687
 024	1420845750.0	2.44182	999608660.0262262
 024	1420785750.0	2.43378	999566448.181864
